source	target	weight	avg_streams
art pop	conscious hip hop	3	3321611.0
conscious hip hop	indie r&b	3	3321611.0
conscious hip hop	indietronica	3	3321611.0
hip hop	indietronica	3	3321611.0
conscious hip hop	uk alternative pop	3	3321611.0
hip hop	uk alternative pop	3	3321611.0
indie pop rap	pop rap	3	4402154.0
indie pop rap	pop	3	6623198.666666668
indie pop	post-teen pop	3	1568953.333333333
electro house	indie poptimism	3	4420903.333333333
big room	big room	3	8707107.666666666
big room	deep big room	3	8707107.666666666
big room	progressive house	3	2865966.0
big room	progressive electro house	3	2865966.0
candy pop	tropical house	3	5358790.5
dutch house	edm	3	5309128.0
big room	pop rap	3	4505385.333333333
deep big room	rap	3	14341836.5
progressive house	southern hip hop	3	4036923.666666666
progressive house	trap	3	4036923.666666666
candy pop	pop rap	3	5358790.5
miami hip hop	new orleans rap	3	1932514.666666667
pop rap	trap latino	3	11891580.333333336
rap	trap latino	3	11891580.333333336
dance pop	dfw rap	3	11649110.0
dfw rap	post-teen pop	3	4963361.333333333
edm	house	3	6210126.666666668
edm	vapor soul	3	6544767.0
tropical house	vapor soul	3	6544767.0
escape room	hip hop	3	450894.33333333326
escape room	rap	3	450894.33333333326
hip hop	south african hip hop	3	1575514.0
rap	south african hip hop	3	1575514.0
dance pop	k-pop girl group	3	2595651.5
latin	tropical house	3	1826373.333333333
reggaeton	tropical house	3	1826373.333333333
dance pop	dancehall	3	803327.0
dancehall	pop	3	803327.0
dancehall	tropical house	3	803327.0
australian indie	pop	3	3671002.666666666
edm	urban contemporary	3	8129655.333333332
tropical house	urban contemporary	3	8129655.333333332
electropop	metropopolis	3	4651249.333333333
bmore	trap	3	2522381.0
ninja	trap	3	2522381.0
dutch pop	pop	3	2079858.5
progressive house	uk pop	3	14475523.666666664
dance pop	indie electropop	3	4286741.0
indie electropop	pop	3	4286741.0
dance pop	vapor soul	3	4293648.0
pop	vapor soul	3	5294532.0
tropical house	uk contemporary r&b	3	11897021.5
new orleans rap	southern hip hop	3	1806986.333333333
k-pop	post-teen pop	3	457643.0
deep pop r&b	edm	3	3366860.333333333
